Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1772587830,30,,Aggregated,1.000000,0.000000,28000,28000,28000,29000,29000,30000,30000,30000,30000,30000,30000,80,0,28000.0,26090.288473432884,16137.410322204232,30279.501224868,264.0
1772587831,30,,Aggregated,1.000000,0.000000,28000,28000,28000,29000,29000,30000,30000,30000,30000,30000,30000,80,0,28000.0,26090.288473432884,16137.410322204232,30279.501224868,264.0
1772587832,30,,Aggregated,1.000000,0.000000,28000,28000,28000,29000,29000,30000,30000,30000,30000,30000,30000,80,0,28000.0,26090.288473432884,16137.410322204232,30279.501224868,264.0
1772587833,30,,Aggregated,1.000000,0.000000,28000,28000,28000,29000,29000,30000,30000,30000,30000,30000,30000,80,0,28000.0,26090.288473432884,16137.410322204232,30279.501224868,264.0
1772587834,30,,Aggregated,1.000000,0.000000,28000,28000,28000,29000,29000,30000,30000,30000,30000,30000,30000,80,0,28000.0,26090.288473432884,16137.410322204232,30279.501224868,264.0
1772587835,30,,Aggregated,1.000000,0.000000,28000,28000,28000,29000,29000,29000,30000,30000,30000,30000,30000,83,0,28000.0,26171.673821420016,16137.410322204232,30279.501224868,264.0
1772587836,30,,Aggregated,1.000000,0.000000,28000,28000,28000,29000,29000,29000,30000,30000,30000,30000,30000,86,0,28000.0,26244.01551740634,16137.410322204232,30279.501224868,264.0
1772587837,30,,Aggregated,1.000000,0.000000,28000,28000,28000,29000,29000,29000,30000,30000,30000,30000,30000,89,0,28000.0,26310.63560146336,16137.410322204232,30279.501224868,264.0
1772587838,30,,Aggregated,1.000000,0.000000,28000,28000,28000,29000,29000,29000,30000,30000,30000,30000,30000,90,0,28000.0,26328.983145631435,16137.410322204232,30279.501224868,264.0
1772587839,30,,Aggregated,1.000000,0.000000,28000,28000,28000,29000,29000,29000,30000,30000,30000,30000,30000,90,0,28000.0,26328.983145631435,16137.410322204232,30279.501224868,264.0
1772587840,30,,Aggregated,1.000000,0.000000,28000,28000,28000,29000,29000,29000,30000,30000,30000,30000,30000,90,0,28000.0,26328.983145631435,16137.410322204232,30279.501224868,264.0
1772587841,30,,Aggregated,1.000000,0.000000,28000,28000,28000,29000,29000,29000,30000,30000,30000,30000,30000,90,0,28000.0,26328.983145631435,16137.410322204232,30279.501224868,264.0
1772587842,30,,Aggregated,1.000000,0.000000,28000,28000,28000,29000,29000,29000,30000,30000,30000,30000,30000,90,0,28000.0,26328.983145631435,16137.410322204232,30279.501224868,264.0
1772587843,30,,Aggregated,1.000000,0.000000,28000,28000,28000,29000,29000,29000,30000,30000,30000,30000,30000,90,0,28000.0,26328.983145631435,16137.410322204232,30279.501224868,264.0
1772587844,30,,Aggregated,1.000000,0.000000,28000,28000,28000,29000,29000,29000,30000,30000,30000,30000,30000,90,0,28000.0,26328.983145631435,16137.410322204232,30279.501224868,264.0
1772587845,30,,Aggregated,1.000000,0.000000,28000,28000,28000,29000,29000,29000,30000,30000,30000,30000,30000,93,0,28000.0,26377.56921434074,16137.410322204232,30279.501224868,264.0
1772587846,30,,Aggregated,1.000000,0.000000,28000,28000,28000,29000,29000,29000,30000,30000,30000,30000,30000,96,0,28000.0,26427.365320676472,16137.410322204232,30279.501224868,264.0
1772587847,30,,Aggregated,1.000000,0.000000,28000,28000,28000,29000,29000,29000,30000,30000,30000,30000,30000,99,0,28000.0,26462.18958060549,16137.410322204232,30279.501224868,264.0
1772587848,30,,Aggregated,1.000000,0.000000,28000,28000,28000,29000,29000,29000,30000,30000,30000,30000,30000,100,0,28000.0,26468.683818141,16137.410322204232,30279.501224868,264.0
1772587849,30,,Aggregated,1.000000,0.000000,28000,28000,28000,29000,29000,29000,30000,30000,30000,30000,30000,100,0,28000.0,26468.683818141,16137.410322204232,30279.501224868,264.0
1772587850,30,,Aggregated,1.000000,0.000000,28000,28000,28000,29000,29000,29000,30000,30000,30000,30000,30000,100,0,28000.0,26468.683818141,16137.410322204232,30279.501224868,264.0
1772587851,30,,Aggregated,1.000000,0.000000,28000,28000,28000,29000,29000,29000,30000,30000,30000,30000,30000,100,0,28000.0,26468.683818141,16137.410322204232,30279.501224868,264.0
1772587852,30,,Aggregated,1.000000,0.000000,28000,28000,28000,29000,29000,29000,30000,30000,30000,30000,30000,100,0,28000.0,26468.683818141,16137.410322204232,30279.501224868,264.0
1772587853,30,,Aggregated,1.000000,0.000000,28000,28000,28000,29000,29000,29000,30000,30000,30000,30000,30000,100,0,28000.0,26468.683818141,16137.410322204232,30279.501224868,264.0
1772587854,30,,Aggregated,1.000000,0.000000,28000,28000,28000,29000,29000,29000,30000,30000,30000,30000,30000,100,0,28000.0,26468.683818141,16137.410322204232,30279.501224868,264.0
1772587855,30,,Aggregated,1.000000,0.000000,28000,28000,28000,29000,29000,29000,30000,30000,30000,30000,30000,103,0,28000.0,26528.34871391431,16137.410322204232,30279.501224868,264.0
1772587856,30,,Aggregated,1.000000,0.000000,28000,28000,28000,29000,29000,29000,30000,30000,30000,30000,30000,106,0,28000.0,26578.499698493066,16137.410322204232,30279.501224868,264.0
1772587857,30,,Aggregated,1.000000,0.000000,28000,28000,28000,29000,29000,29000,30000,30000,30000,30000,30000,109,0,28000.0,26623.54212506341,16137.410322204232,30279.501224868,264.0
1772587858,30,,Aggregated,1.000000,0.000000,28000,28000,28000,29000,29000,29000,30000,30000,30000,30000,30000,110,0,28000.0,26631.351113150067,16137.410322204232,30279.501224868,264.0
